Category,Id
7,279
8,280
6,281
8,282
8,283
3,284
8,285
3,286
1,287
4,288
4,289
4,290
1,291
8,292
1,293
3,294
0,295
3,296
1,297
7,298
6,299
7,300
4,301
0,302
9,303
6,304
6,305
7,306
4,307
7,308
7,309
1,310
3,311
6,312
0,313
7,314
8,315
7,316
0,317
9,318
6,319
1,320
6,321
9,322
0,323
8,324
7,325
8,326
7,327
7,328
6,329
1,330
6,331
9,332
7,333
6,334
6,335
1,336
6,337
3,338
8,339
6,340
9,341
7,342
0,343
9,344
6,345
9,346
8,347
0,348
6,349
9,350
6,351
4,352
3,353
0,354
6,355
0,356
8,357
8,358
9,359
7,360
1,361
6,362
0,363
7,364
1,365
6,366
7,367
7,368
9,369
8,370
4,371
0,372
6,373
6,374
6,375
6,376
7,377
4,378
9,379
8,380
3,381
9,382
7,383
7,384
1,385
4,386
4,387
9,388
7,389
8,390
3,391
3,392
4,393
7,394
4,395
6,396
6,397
6,398
8,399
0,400
6,401
0,402
4,403
3,404
8,405
7,406
0,407
9,408
0,409
7,410
0,411
8,412
6,413
7,414
7,415
8,416
8,417
4,418
4,419
0,420
4,421
0,422
9,423
8,424
4,425
1,426
0,427
6,428
6,429
4,430
9,431
4,432
3,433
1,434
6,435
7,436
8,437
3,438
8,439
6,440
7,441
1,442
6,443
0,444
7,445
8,446
7,447
4,448
8,449
1,450
6,451
3,452
0,453
7,454
8,455
4,456
9,457
9,458
7,459
3,460
8,461
3,462
6,463
3,464
4,465
7,466
1,467
8,468
6,469
7,470
8,471
9,472
6,473
0,474
7,475
0,476
6,477
7,478
4,479
8,480
6,481
3,482
7,483
3,484
1,485
4,486
9,487
7,488
0,489
8,490
6,491
4,492
8,493
8,494
1,495
7,496
1,497
9,498
3,499
8,500
1,501
6,502
6,503
9,504
3,505
4,506
6,507
6,508
4,509
6,510
8,511
7,512
3,513
1,514
0,515
0,516
4,517
9,518
6,519
8,520
4,521
3,522
8,523
6,524
4,525
7,526
7,527
4,528
7,529
1,530
9,531
7,532
9,533
7,534
3,535
6,536
4,537
6,538
1,539
6,540
4,541
4,542
3,543
6,544
7,545
3,546
7,547
9,548
7,549
7,550
1,551
7,552
6,553
6,554
8,555
4,556
4,557
4,558
8,559
8,560
3,561
7,562
3,563
6,564
7,565
8,566
4,567
4,568
6,569
6,570
7,571
9,572
4,573
7,574
8,575
3,576
4,577
1,578
1,579
6,580
7,581
6,582
4,583
7,584
0,585
4,586
6,587
3,588
4,589
3,590
6,591
0,592
4,593
7,594
6,595
9,596
7,597
6,598
1,599
1,600
3,601
7,602
9,603
9,604
8,605
8,606
3,607
0,608
6,609
7,610
9,611
4,612
6,613
6,614
8,615
0,616
1,617
8,618
9,619
1,620
7,621
8,622
7,623
9,624
3,625
1,626
8,627
0,628
9,629
4,630
7,631
9,632
3,633
7,634
9,635
8,636
1,637
3,638
8,639
4,640
9,641
6,642
6,643
6,644
7,645
6,646
0,647
8,648
1,649
0,650
9,651
9,652
3,653
9,654
7,655
4,656
4,657
4,658
3,659
7,660
4,661
1,662
1,663
8,664
7,665
7,666
9,667
8,668
8,669
4,670
3,671
8,672
1,673
6,674
6,675
6,676
7,677
3,678
7,679
6,680
7,681
7,682
1,683
3,684
8,685
3,686
0,687
3,688
8,689
4,690
0,691
1,692
8,693
0,694
7,695
4,696
7,697
0,698
9,699
1,700
1,701
3,702
6,703
7,704
8,705
4,706
7,707
8,708
9,709
0,710
1,711
3,712
9,713
9,714
6,715
3,716
9,717
7,718
1,719
6,720
9,721
0,722
1,723
7,724
0,725
0,726
8,727
1,728
9,729
8,730
7,731
3,732
9,733
1,734
0,735
3,736
8,737
9,738
4,739
9,740
3,741
9,742
3,743
8,744
8,745
0,746
0,747
8,748
9,749
7,750
9,751
0,752
9,753
9,754
6,755
6,756
7,757
7,758
3,759
1,760
9,761
8,762
3,763
6,764
8,765
9,766
1,767
8,768
8,769
0,770
6,771
7,772
1,773
4,774
3,775
3,776
6,777
1,778
4,779
7,780
0,781
7,782
8,783
8,784
8,785
6,786
0,787
6,788
7,789
8,790
1,791
9,792
3,793
7,794
4,795
4,796
8,797
3,798
1,799
1,800
6,801
1,802
4,803
4,804
9,805
9,806
1,807
1,808
9,809
9,810
4,811
7,812
9,813
9,814
7,815
8,816
0,817
3,818
3,819
1,820
7,821
9,822
3,823
7,824
4,825
6,826
8,827
6,828
9,829
8,830
8,831
7,832
6,833
9,834
3,835
8,836
7,837
6,838
7,839
1,840
7,841
6,842
8,843
8,844
9,845
9,846
0,847
4,848
8,849
9,850
7,851
6,852
0,853
4,854
7,855
0,856
0,857
6,858
8,859
9,860
6,861
6,862
8,863
6,864
4,865
6,866
9,867
6,868
9,869
7,870
8,871
9,872
9,873
6,874
7,875
4,876
7,877
8,878
3,879
0,880
1,881
8,882
3,883
0,884
0,885
0,886
4,887
9,888
7,889
3,890
0,891
1,892
7,893
1,894
9,895
8,896
9,897
4,898
6,899
3,900
6,901
3,902
4,903
7,904
9,905
6,906
6,907
6,908
6,909
9,910
1,911
0,912
6,913
1,914
0,915
3,916
7,917
3,918
7,919
0,920
6,921
6,922
8,923
8,924
0,925
4,926
7,927
6,928
8,929
8,930
3,931
6,932
6,933
8,934
0,935
0,936
6,937
1,938
4,939
1,940
3,941
6,942
8,943
6,944
6,945
0,946
4,947
0,948
4,949
9,950
0,951
7,952
0,953
0,954
6,955
1,956
8,957
7,958
0,959
6,960
6,961
3,962
3,963
6,964
3,965
3,966
4,967
6,968
9,969
0,970
3,971
4,972
7,973
4,974
7,975
1,976
6,977
7,978
4,979
3,980
9,981
1,982
3,983
8,984
8,985
4,986
3,987
6,988
9,989
0,990
9,991
6,992
0,993
6,994
9,995
6,996
9,997
4,998
4,999
4,1000
6,1001
4,1002
7,1003
6,1004
4,1005
8,1006
8,1007
1,1008
3,1009
8,1010
6,1011
1,1012
8,1013
4,1014
4,1015
8,1016
7,1017
9,1018
0,1019
8,1020
7,1021
9,1022
4,1023
1,1024
6,1025
8,1026
7,1027
6,1028
7,1029
9,1030
1,1031
8,1032
3,1033
7,1034
4,1035
6,1036
7,1037
4,1038
9,1039
6,1040
4,1041
9,1042
7,1043
8,1044
9,1045
8,1046
0,1047
4,1048
4,1049
4,1050
4,1051
7,1052
4,1053
3,1054
6,1055
6,1056
8,1057
8,1058
8,1059
9,1060
7,1061
8,1062
0,1063
7,1064
6,1065
7,1066
3,1067
3,1068
4,1069
7,1070
6,1071
3,1072
3,1073
9,1074
9,1075
1,1076
3,1077
6,1078
7,1079
7,1080
9,1081
8,1082
1,1083
1,1084
7,1085
7,1086
8,1087
7,1088
8,1089
9,1090
4,1091
1,1092
7,1093
3,1094
7,1095
7,1096
0,1097
4,1098
4,1099
4,1100
0,1101
7,1102
8,1103
1,1104
7,1105
0,1106
0,1107
1,1108
0,1109
9,1110
3,1111
9,1112
6,1113
6,1114
1,1115
8,1116
1,1117
6,1118
7,1119
6,1120
0,1121
6,1122
6,1123
8,1124
9,1125
8,1126
1,1127
6,1128
4,1129
6,1130
0,1131
6,1132
3,1133
1,1134
7,1135
3,1136
3,1137
0,1138
9,1139
6,1140
9,1141
8,1142
1,1143
7,1144
7,1145
0,1146
7,1147
6,1148
8,1149
4,1150
9,1151
6,1152
3,1153
9,1154
3,1155
3,1156
6,1157
8,1158
6,1159
0,1160
0,1161
9,1162
6,1163
7,1164
0,1165
8,1166
7,1167
8,1168
4,1169
6,1170
8,1171
9,1172
9,1173
7,1174
4,1175
1,1176
6,1177
6,1178
7,1179
3,1180
4,1181
0,1182
6,1183
6,1184
7,1185
9,1186
7,1187
6,1188
3,1189
4,1190
3,1191
9,1192
9,1193
0,1194
7,1195
7,1196
1,1197
3,1198
9,1199
9,1200
8,1201
7,1202
4,1203
6,1204
9,1205
0,1206
8,1207
3,1208
3,1209
8,1210
9,1211
0,1212
6,1213
1,1214
8,1215
3,1216
7,1217
6,1218
6,1219
4,1220
8,1221
6,1222
8,1223
7,1224
9,1225
7,1226
8,1227
8,1228
8,1229
4,1230
4,1231
1,1232
7,1233
4,1234
9,1235
1,1236
1,1237
3,1238
8,1239
1,1240
9,1241
7,1242
8,1243
7,1244
8,1245
8,1246
9,1247
6,1248
9,1249
4,1250
1,1251
4,1252
8,1253
8,1254
6,1255
4,1256
9,1257
0,1258
9,1259
4,1260
7,1261
6,1262
8,1263
4,1264
0,1265
7,1266
9,1267
7,1268
7,1269
6,1270
9,1271
0,1272
7,1273
1,1274
8,1275
9,1276
8,1277
3,1278
9,1279
6,1280
0,1281
9,1282
6,1283
4,1284
7,1285
3,1286
6,1287
1,1288
9,1289
7,1290
7,1291
6,1292
7,1293
0,1294
1,1295
3,1296
7,1297
7,1298
1,1299
6,1300
6,1301
6,1302
4,1303
9,1304
9,1305
4,1306
6,1307
7,1308
6,1309
8,1310
8,1311
4,1312
6,1313
3,1314
4,1315
6,1316
4,1317
9,1318
9,1319
7,1320
4,1321
9,1322
6,1323
8,1324
6,1325
3,1326
9,1327
8,1328
9,1329
7,1330
0,1331
6,1332
4,1333
0,1334
9,1335
6,1336
8,1337
4,1338
0,1339
6,1340
6,1341
1,1342
8,1343
6,1344
0,1345
6,1346
9,1347
9,1348
9,1349
9,1350
6,1351
1,1352
0,1353
9,1354
1,1355
8,1356
8,1357
8,1358
7,1359
6,1360
9,1361
3,1362
3,1363
4,1364
0,1365
3,1366
1,1367
7,1368
9,1369
1,1370
8,1371
7,1372
9,1373
9,1374
6,1375
1,1376
7,1377
3,1378
6,1379
8,1380
1,1381
6,1382
8,1383
9,1384
6,1385
6,1386
0,1387
9,1388
7,1389
0,1390
8,1391
6,1392
6,1393
0,1394
7,1395
6,1396
8,1397
3,1398
8,1399
6,1400
6,1401
9,1402
6,1403
4,1404
0,1405
6,1406
1,1407
6,1408
0,1409
7,1410
1,1411
6,1412
1,1413
7,1414
6,1415
3,1416
0,1417
1,1418
8,1419
9,1420
4,1421
4,1422
0,1423
7,1424
0,1425
6,1426
6,1427
6,1428
6,1429
0,1430
1,1431
7,1432
3,1433
4,1434
6,1435
4,1436
7,1437
0,1438
9,1439
4,1440
0,1441
7,1442
3,1443
1,1444
0,1445
6,1446
8,1447
6,1448
1,1449
4,1450
1,1451
0,1452
3,1453
4,1454
4,1455
8,1456
6,1457
0,1458
6,1459
3,1460
9,1461
8,1462
9,1463
4,1464
1,1465
9,1466
0,1467
3,1468
3,1469
1,1470
4,1471
6,1472
9,1473
0,1474
6,1475
7,1476
0,1477
9,1478
7,1479
4,1480
0,1481
4,1482
6,1483
9,1484
0,1485
4,1486
6,1487
4,1488
6,1489
8,1490
6,1491
3,1492
1,1493
3,1494
8,1495
3,1496
8,1497
8,1498
1,1499
0,1500
8,1501
4,1502
9,1503
6,1504
3,1505
3,1506
7,1507
7,1508
3,1509
7,1510
4,1511
8,1512
1,1513
1,1514
6,1515
1,1516
1,1517
8,1518
7,1519
1,1520
1,1521
1,1522
8,1523
8,1524
0,1525
8,1526
0,1527
4,1528
6,1529
6,1530
7,1531
7,1532
4,1533
6,1534
8,1535
4,1536
6,1537
9,1538
9,1539
7,1540
7,1541
6,1542
3,1543
3,1544
1,1545
3,1546
4,1547
7,1548
7,1549
1,1550
4,1551
1,1552
7,1553
4,1554
4,1555
4,1556
7,1557
4,1558
7,1559
1,1560
8,1561
6,1562
4,1563
4,1564
6,1565
9,1566
9,1567
0,1568
7,1569
9,1570
3,1571
4,1572
1,1573
7,1574
0,1575
9,1576
3,1577
8,1578
8,1579
8,1580
3,1581
8,1582
6,1583
1,1584
9,1585
7,1586
8,1587
6,1588
7,1589
9,1590
8,1591
6,1592
7,1593
6,1594
7,1595
0,1596
0,1597
7,1598
6,1599
4,1600
6,1601
8,1602
0,1603
1,1604
6,1605
7,1606
3,1607
3,1608
0,1609
4,1610
8,1611
3,1612
9,1613
8,1614
9,1615
4,1616
7,1617
9,1618
8,1619
0,1620
6,1621
9,1622
6,1623
6,1624
8,1625
6,1626
6,1627
4,1628
7,1629
8,1630
1,1631
9,1632
1,1633
1,1634
4,1635
6,1636
8,1637
3,1638
7,1639
6,1640
7,1641
4,1642
6,1643
7,1644
3,1645
3,1646
0,1647
6,1648
4,1649
6,1650
6,1651
6,1652
1,1653
0,1654
8,1655
1,1656
4,1657
3,1658
0,1659
1,1660
4,1661
0,1662
0,1663
6,1664
9,1665
6,1666
6,1667
4,1668
6,1669
4,1670
3,1671
1,1672
1,1673
7,1674
7,1675
7,1676
0,1677
4,1678
7,1679
3,1680
3,1681
3,1682
3,1683
7,1684
0,1685
1,1686
7,1687
7,1688
0,1689
8,1690
0,1691
7,1692
8,1693
6,1694
4,1695
7,1696
4,1697
6,1698
6,1699
9,1700
1,1701
4,1702
4,1703
6,1704
4,1705
4,1706
6,1707
4,1708
1,1709
9,1710
0,1711
3,1712
8,1713
6,1714
1,1715
3,1716
4,1717
8,1718
9,1719
6,1720
9,1721
6,1722
0,1723
9,1724
9,1725
7,1726
4,1727
8,1728
6,1729
6,1730
0,1731
6,1732
8,1733
8,1734
9,1735
6,1736
8,1737
0,1738
0,1739
7,1740
9,1741
7,1742
9,1743
0,1744
7,1745
3,1746
3,1747
9,1748
6,1749
6,1750
9,1751
3,1752
6,1753
7,1754
7,1755
6,1756
9,1757
9,1758
8,1759
6,1760
7,1761
0,1762
6,1763
3,1764
9,1765
3,1766
8,1767
4,1768
3,1769
9,1770
3,1771
0,1772
3,1773
4,1774
1,1775
1,1776
8,1777
9,1778
6,1779
6,1780
7,1781
4,1782
1,1783
6,1784
8,1785
6,1786
6,1787
4,1788
1,1789
1,1790
4,1791
6,1792
9,1793
4,1794
6,1795
9,1796
3,1797
3,1798
6,1799
3,1800
1,1801
1,1802
7,1803
6,1804
6,1805
4,1806
9,1807
7,1808
1,1809
0,1810
4,1811
9,1812
7,1813
1,1814
0,1815
9,1816
6,1817
1,1818
3,1819
7,1820
3,1821
9,1822
4,1823
8,1824
7,1825
4,1826
6,1827
9,1828
4,1829
9,1830
0,1831
4,1832
0,1833
1,1834
6,1835
3,1836
7,1837
6,1838
9,1839
3,1840
3,1841
0,1842
7,1843
1,1844
1,1845
6,1846
3,1847
8,1848
3,1849
6,1850
3,1851
9,1852
1,1853
0,1854
0,1855
3,1856
0,1857
7,1858
0,1859
9,1860
9,1861
0,1862
9,1863
4,1864
6,1865
1,1866
9,1867
7,1868
6,1869
8,1870
4,1871
1,1872
0,1873
4,1874
9,1875
3,1876
0,1877
3,1878
0,1879
7,1880
8,1881
6,1882
9,1883
9,1884
8,1885
6,1886
6,1887
6,1888
1,1889
3,1890
6,1891
3,1892
7,1893
4,1894
4,1895
8,1896
6,1897
4,1898
9,1899
9,1900
0,1901
9,1902
7,1903
4,1904
7,1905
3,1906
3,1907
9,1908
6,1909
0,1910
4,1911
3,1912
9,1913
6,1914
7,1915
3,1916
7,1917
8,1918
4,1919
4,1920
7,1921
3,1922
6,1923
7,1924
6,1925
9,1926
6,1927
7,1928
3,1929
7,1930
9,1931
6,1932
8,1933
7,1934
9,1935
3,1936
4,1937
0,1938
4,1939
4,1940
7,1941
9,1942
9,1943
8,1944
0,1945
3,1946
8,1947
3,1948
1,1949
8,1950
8,1951
4,1952
7,1953
7,1954
6,1955
7,1956
3,1957
6,1958
7,1959
9,1960
6,1961
9,1962
6,1963
6,1964
3,1965
4,1966
4,1967
6,1968
9,1969
8,1970
0,1971
1,1972
4,1973
4,1974
1,1975
9,1976
8,1977
8,1978
0,1979
3,1980
8,1981
6,1982
7,1983
8,1984
9,1985
7,1986
1,1987
3,1988
3,1989
4,1990
4,1991
1,1992
0,1993
7,1994
6,1995
9,1996
4,1997
8,1998
8,1999
8,2000
7,2001
3,2002
4,2003
9,2004
9,2005
8,2006
7,2007
6,2008
6,2009
4,2010
8,2011
9,2012
0,2013
3,2014
0,2015
6,2016
8,2017
0,2018
7,2019
0,2020
3,2021
1,2022
7,2023
9,2024
3,2025
4,2026
6,2027
9,2028
4,2029
4,2030
9,2031
0,2032
8,2033
3,2034
3,2035
6,2036
0,2037
8,2038
6,2039
7,2040
0,2041
1,2042
3,2043
6,2044
4,2045
8,2046
3,2047
8,2048
4,2049
9,2050
6,2051
8,2052
7,2053
1,2054
9,2055
7,2056
6,2057
7,2058
8,2059
7,2060
6,2061
6,2062
3,2063
8,2064
9,2065
0,2066
3,2067
8,2068
3,2069
1,2070
0,2071
3,2072
6,2073
7,2074
3,2075
4,2076
6,2077
4,2078
7,2079
6,2080
1,2081
3,2082
4,2083
9,2084
0,2085
6,2086
4,2087
0,2088
1,2089
0,2090
9,2091
1,2092
6,2093
4,2094
6,2095
9,2096
7,2097
3,2098
7,2099
3,2100
8,2101
1,2102
3,2103
4,2104
9,2105
3,2106
3,2107
0,2108
7,2109
1,2110
1,2111
7,2112
8,2113
0,2114
6,2115
4,2116
9,2117
3,2118
6,2119
9,2120
0,2121
1,2122
8,2123
4,2124
6,2125
4,2126
1,2127
3,2128
7,2129
0,2130
8,2131
7,2132
4,2133
0,2134
0,2135
8,2136
0,2137
0,2138
6,2139
7,2140
9,2141
6,2142
6,2143
0,2144
6,2145
3,2146
3,2147
4,2148
3,2149
3,2150
7,2151
7,2152
1,2153
9,2154
7,2155
4,2156
3,2157
8,2158
7,2159
8,2160
4,2161
7,2162
6,2163
8,2164
9,2165
8,2166
3,2167
6,2168
6,2169
6,2170
0,2171
4,2172
6,2173
4,2174
8,2175
8,2176
6,2177
7,2178
6,2179
7,2180
6,2181
9,2182
3,2183
0,2184
8,2185
6,2186
7,2187
7,2188
8,2189
9,2190
6,2191
1,2192
7,2193
6,2194
3,2195
9,2196
1,2197
6,2198
3,2199
0,2200
7,2201
9,2202
9,2203
9,2204
0,2205
3,2206
6,2207
6,2208
4,2209
9,2210
0,2211
1,2212
6,2213
6,2214
3,2215
1,2216
6,2217
8,2218
1,2219
4,2220
0,2221
9,2222
8,2223
6,2224
3,2225
4,2226
6,2227
9,2228
9,2229
7,2230
4,2231
1,2232
4,2233
9,2234
3,2235
8,2236
4,2237
9,2238
6,2239
9,2240
0,2241
7,2242
4,2243
7,2244
3,2245
4,2246
9,2247
4,2248
6,2249
8,2250
0,2251
3,2252
1,2253
8,2254
1,2255
6,2256
4,2257
8,2258
3,2259
1,2260
3,2261
4,2262
3,2263
9,2264
9,2265
8,2266
6,2267
3,2268
3,2269
4,2270
1,2271
4,2272
0,2273
9,2274
8,2275
6,2276
9,2277
7,2278
6,2279
4,2280
8,2281
0,2282
6,2283
7,2284
7,2285
8,2286
1,2287
4,2288
1,2289
3,2290
6,2291
4,2292
8,2293
4,2294
4,2295
0,2296
8,2297
6,2298
8,2299
7,2300
4,2301
8,2302
7,2303
7,2304
9,2305
6,2306
1,2307
3,2308
6,2309
4,2310
7,2311
1,2312
0,2313
9,2314
6,2315
9,2316
3,2317
8,2318
1,2319
9,2320
7,2321
7,2322
8,2323
6,2324
4,2325
8,2326
0,2327
4,2328
3,2329
3,2330
3,2331
9,2332
7,2333
6,2334
8,2335
6,2336
7,2337
3,2338
8,2339
3,2340
3,2341
6,2342
8,2343
8,2344
4,2345
8,2346
8,2347
6,2348
7,2349
6,2350
4,2351
7,2352
8,2353
3,2354
6,2355
9,2356
1,2357
7,2358
4,2359
7,2360
3,2361
6,2362
6,2363
4,2364
0,2365
3,2366
4,2367
8,2368
1,2369
1,2370
9,2371
0,2372
4,2373
9,2374
6,2375
3,2376
8,2377
3,2378
8,2379
3,2380
0,2381
3,2382
4,2383
6,2384
4,2385
6,2386
4,2387
1,2388
7,2389
7,2390
3,2391
9,2392
6,2393
0,2394
0,2395
3,2396
4,2397
0,2398
8,2399
4,2400
3,2401
9,2402
6,2403
9,2404
7,2405
1,2406
7,2407
9,2408
8,2409
8,2410
9,2411
8,2412
6,2413
1,2414
0,2415
1,2416
6,2417
9,2418
6,2419
0,2420
6,2421
1,2422
9,2423
6,2424
0,2425
8,2426
7,2427
8,2428
6,2429
9,2430
7,2431
6,2432
0,2433
4,2434
1,2435
1,2436
6,2437
6,2438
0,2439
1,2440
1,2441
0,2442
7,2443
0,2444
3,2445
9,2446
9,2447
3,2448
8,2449
1,2450
6,2451
8,2452
1,2453
8,2454
8,2455
9,2456
8,2457
4,2458
1,2459
0,2460
4,2461
9,2462
8,2463
8,2464
6,2465
9,2466
0,2467
9,2468
1,2469
7,2470
1,2471
8,2472
6,2473
0,2474
9,2475
3,2476
1,2477
8,2478
3,2479
1,2480
6,2481
7,2482
1,2483
1,2484
8,2485
7,2486
6,2487
6,2488
4,2489
4,2490
9,2491
0,2492
8,2493
6,2494
7,2495
6,2496
9,2497
1,2498
8,2499
8,2500
3,2501
8,2502
7,2503
0,2504
8,2505
8,2506
7,2507
3,2508
0,2509
7,2510
8,2511
8,2512
6,2513
8,2514
3,2515
6,2516
4,2517
4,2518
8,2519
3,2520
0,2521
6,2522
6,2523
6,2524
4,2525
7,2526
9,2527
9,2528
4,2529
9,2530
8,2531
4,2532
3,2533
9,2534
6,2535
8,2536
7,2537
1,2538
0,2539
9,2540
9,2541
0,2542
7,2543
7,2544
3,2545
3,2546
6,2547
1,2548
6,2549
6,2550
3,2551
6,2552
0,2553
0,2554
6,2555
9,2556
8,2557
9,2558
9,2559
6,2560
4,2561
3,2562
8,2563
0,2564
6,2565
8,2566
9,2567
3,2568
6,2569
6,2570
8,2571
8,2572
8,2573
1,2574
4,2575
0,2576
8,2577
1,2578
9,2579
3,2580
6,2581
9,2582
1,2583
4,2584
8,2585
9,2586
9,2587
0,2588
4,2589
9,2590
9,2591
4,2592
1,2593
3,2594
7,2595
8,2596
6,2597
7,2598
9,2599
7,2600
4,2601
6,2602
6,2603
4,2604
9,2605
8,2606
8,2607
9,2608
9,2609
4,2610
0,2611
4,2612
1,2613
0,2614
4,2615
8,2616
8,2617
3,2618
3,2619
9,2620
8,2621
7,2622
1,2623
3,2624
4,2625
7,2626
8,2627
8,2628
0,2629
4,2630
1,2631
4,2632
6,2633
4,2634
4,2635
9,2636
7,2637
7,2638
0,2639
6,2640
3,2641
6,2642
7,2643
7,2644
7,2645
0,2646
4,2647
4,2648
7,2649
9,2650
8,2651
9,2652
8,2653
6,2654
9,2655
8,2656
8,2657
9,2658
8,2659
4,2660
4,2661
6,2662
0,2663
3,2664
6,2665
9,2666
6,2667
6,2668
7,2669
4,2670
0,2671
4,2672
6,2673
6,2674
9,2675
1,2676
8,2677
6,2678
8,2679
1,2680
0,2681
8,2682
1,2683
0,2684
4,2685
1,2686
4,2687
3,2688
4,2689
0,2690
6,2691
6,2692
9,2693
3,2694
7,2695
4,2696
1,2697
0,2698
4,2699
7,2700
6,2701
7,2702
4,2703
6,2704
3,2705
9,2706
3,2707
9,2708
1,2709
0,2710
7,2711
1,2712
8,2713
8,2714
6,2715
8,2716
4,2717
3,2718
4,2719
1,2720
4,2721
6,2722
4,2723
7,2724
9,2725
9,2726
8,2727
3,2728
0,2729
4,2730
7,2731
4,2732
0,2733
8,2734
3,2735
9,2736
7,2737
9,2738
9,2739
6,2740
8,2741
8,2742
6,2743
8,2744
7,2745
9,2746
4,2747
1,2748
4,2749
7,2750
7,2751
1,2752
8,2753
8,2754
9,2755
3,2756
6,2757
8,2758
8,2759
7,2760
6,2761
9,2762
0,2763
1,2764
4,2765
4,2766
9,2767
8,2768
3,2769
3,2770
9,2771
8,2772
4,2773
8,2774
7,2775
1,2776
4,2777
3,2778
4,2779
8,2780
6,2781
8,2782
9,2783
3,2784
1,2785
7,2786
0,2787
3,2788
4,2789
9,2790
1,2791
7,2792
3,2793
8,2794
3,2795
9,2796
7,2797
9,2798
4,2799
6,2800
0,2801
7,2802
7,2803
3,2804
3,2805
4,2806
6,2807
0,2808
9,2809
9,2810
4,2811
3,2812
0,2813
7,2814
1,2815
9,2816
8,2817
4,2818
6,2819
0,2820
9,2821
7,2822
9,2823
1,2824
3,2825
8,2826
4,2827
6,2828
6,2829
9,2830
1,2831
0,2832
7,2833
9,2834
1,2835
7,2836
4,2837
7,2838
1,2839
4,2840
8,2841
8,2842
6,2843
9,2844
4,2845
6,2846
7,2847
7,2848
4,2849
4,2850
7,2851
9,2852
0,2853
6,2854
8,2855
7,2856
1,2857
0,2858
0,2859
7,2860
4,2861
7,2862
7,2863
1,2864
8,2865
8,2866
6,2867
8,2868
1,2869
0,2870
7,2871
1,2872
4,2873
3,2874
6,2875
0,2876
6,2877
3,2878
8,2879
4,2880
0,2881
7,2882
4,2883
6,2884
0,2885
8,2886
9,2887
4,2888
6,2889
7,2890
1,2891
8,2892
8,2893
8,2894
0,2895
9,2896
1,2897
4,2898
3,2899
3,2900
3,2901
3,2902
0,2903
1,2904
7,2905
1,2906
9,2907
6,2908
6,2909
6,2910
8,2911
4,2912
4,2913
8,2914
0,2915
6,2916
4,2917
6,2918
6,2919
7,2920
3,2921
4,2922
0,2923
8,2924
8,2925
7,2926
7,2927
6,2928
9,2929
4,2930
1,2931
7,2932
8,2933
0,2934
4,2935
6,2936
8,2937
8,2938
1,2939
4,2940
9,2941
6,2942
9,2943
6,2944
9,2945
3,2946
0,2947
6,2948
9,2949
0,2950
9,2951
9,2952
6,2953
8,2954
6,2955
1,2956
6,2957
4,2958
0,2959
0,2960
4,2961
3,2962
9,2963
6,2964
0,2965
8,2966
7,2967
7,2968
7,2969
6,2970
0,2971
8,2972
6,2973
0,2974
8,2975
1,2976
7,2977
0,2978
3,2979
7,2980
9,2981
9,2982
8,2983
4,2984
0,2985
9,2986
7,2987
9,2988
6,2989
7,2990
0,2991
4,2992
6,2993
6,2994
1,2995
9,2996
