Category,Id
7,1061
0,1062
0,1063
7,1064
6,1065
5,1066
1,1067
6,1068
2,1069
5,1070
0,1071
0,1072
0,1073
9,1074
5,1075
1,1076
6,1077
6,1078
7,1079
7,1080
9,1081
9,1082
1,1083
1,1084
7,1085
7,1086
6,1087
7,1088
5,1089
9,1090
2,1091
1,1092
7,1093
2,1094
5,1095
7,1096
0,1097
6,1098
2,1099
6,1100
0,1101
5,1102
6,1103
1,1104
7,1105
0,1106
0,1107
1,1108
0,1109
9,1110
0,1111
9,1112
0,1113
6,1114
1,1115
5,1116
1,1117
6,1118
7,1119
2,1120
0,1121
6,1122
6,1123
5,1124
9,1125
2,1126
1,1127
2,1128
6,1129
6,1130
0,1131
6,1132
5,1133
1,1134
7,1135
0,1136
2,1137
0,1138
5,1139
6,1140
9,1141
5,1142
1,1143
5,1144
7,1145
0,1146
7,1147
6,1148
6,1149
2,1150
9,1151
6,1152
1,1153
9,1154
1,1155
0,1156
0,1157
5,1158
6,1159
0,1160
0,1161
9,1162
2,1163
7,1164
1,1165
5,1166
7,1167
5,1168
2,1169
6,1170
6,1171
9,1172
5,1173
7,1174
6,1175
1,1176
6,1177
2,1178
7,1179
2,1180
6,1181
0,1182
6,1183
2,1184
7,1185
9,1186
5,1187
2,1188
0,1189
6,1190
0,1191
5,1192
9,1193
0,1194
7,1195
7,1196
1,1197
6,1198
9,1199
5,1200
5,1201
7,1202
2,1203
6,1204
9,1205
0,1206
6,1207
0,1208
0,1209
6,1210
9,1211
0,1212
2,1213
1,1214
5,1215
6,1216
7,1217
6,1218
2,1219
6,1220
6,1221
2,1222
5,1223
7,1224
5,1225
7,1226
5,1227
2,1228
5,1229
6,1230
6,1231
1,1232
7,1233
2,1234
9,1235
1,1236
1,1237
0,1238
0,1239
1,1240
9,1241
7,1242
5,1243
7,1244
5,1245
1,1246
9,1247
6,1248
5,1249
2,1250
1,1251
6,1252
5,1253
5,1254
6,1255
6,1256
9,1257
0,1258
9,1259
2,1260
7,1261
6,1262
5,1263
2,1264
6,1265
5,1266
5,1267
7,1268
5,1269
6,1270
5,1271
0,1272
5,1273
1,1274
6,1275
9,1276
6,1277
2,1278
9,1279
6,1280
0,1281
9,1282
6,1283
6,1284
7,1285
0,1286
2,1287
1,1288
9,1289
7,1290
7,1291
6,1292
7,1293
0,1294
1,1295
2,1296
7,1297
7,1298
1,1299
6,1300
6,1301
6,1302
6,1303
5,1304
5,1305
6,1306
6,1307
5,1308
2,1309
6,1310
7,1311
6,1312
6,1313
0,1314
2,1315
6,1316
2,1317
9,1318
5,1319
7,1320
2,1321
9,1322
6,1323
2,1324
6,1325
6,1326
9,1327
2,1328
9,1329
5,1330
0,1331
6,1332
2,1333
2,1334
9,1335
2,1336
6,1337
2,1338
0,1339
6,1340
6,1341
1,1342
7,1343
6,1344
0,1345
6,1346
9,1347
9,1348
7,1349
9,1350
6,1351
1,1352
0,1353
9,1354
1,1355
5,1356
5,1357
6,1358
7,1359
6,1360
5,1361
6,1362
0,1363
2,1364
0,1365
6,1366
1,1367
7,1368
9,1369
1,1370
5,1371
5,1372
7,1373
5,1374
6,1375
1,1376
7,1377
2,1378
6,1379
5,1380
1,1381
6,1382
2,1383
9,1384
2,1385
6,1386
6,1387
9,1388
7,1389
0,1390
2,1391
6,1392
2,1393
0,1394
7,1395
6,1396
6,1397
1,1398
5,1399
2,1400
6,1401
7,1402
6,1403
2,1404
0,1405
0,1406
1,1407
0,1408
0,1409
5,1410
1,1411
2,1412
1,1413
7,1414
6,1415
6,1416
0,1417
1,1418
6,1419
9,1420
6,1421
2,1422
0,1423
7,1424
0,1425
2,1426
2,1427
6,1428
6,1429
0,1430
1,1431
5,1432
0,1433
6,1434
6,1435
6,1436
7,1437
0,1438
9,1439
2,1440
0,1441
7,1442
6,1443
1,1444
0,1445
6,1446
6,1447
2,1448
1,1449
2,1450
1,1451
0,1452
0,1453
6,1454
6,1455
2,1456
6,1457
0,1458
6,1459
1,1460
9,1461
7,1462
9,1463
6,1464
1,1465
5,1466
0,1467
0,1468
6,1469
1,1470
6,1471
6,1472
9,1473
0,1474
6,1475
5,1476
0,1477
9,1478
7,1479
2,1480
0,1481
6,1482
2,1483
9,1484
0,1485
6,1486
2,1487
2,1488
2,1489
6,1490
2,1491
5,1492
1,1493
1,1494
2,1495
0,1496
6,1497
5,1498
1,1499
0,1500
5,1501
2,1502
5,1503
6,1504
0,1505
1,1506
7,1507
7,1508
5,1509
7,1510
6,1511
5,1512
1,1513
1,1514
6,1515
1,1516
1,1517
6,1518
7,1519
1,1520
1,1521
1,1522
2,1523
5,1524
0,1525
5,1526
0,1527
6,1528
6,1529
2,1530
7,1531
5,1532
6,1533
2,1534
5,1535
2,1536
6,1537
9,1538
9,1539
7,1540
5,1541
6,1542
1,1543
2,1544
1,1545
2,1546
2,1547
5,1548
7,1549
1,1550
6,1551
1,1552
5,1553
2,1554
6,1555
6,1556
5,1557
2,1558
7,1559
1,1560
5,1561
0,1562
6,1563
2,1564
6,1565
9,1566
7,1567
0,1568
7,1569
9,1570
6,1571
2,1572
1,1573
7,1574
0,1575
9,1576
2,1577
5,1578
0,1579
5,1580
2,1581
6,1582
2,1583
1,1584
9,1585
7,1586
6,1587
6,1588
7,1589
5,1590
6,1591
2,1592
5,1593
6,1594
7,1595
0,1596
0,1597
7,1598
6,1599
6,1600
6,1601
6,1602
0,1603
1,1604
6,1605
5,1606
6,1607
2,1608
0,1609
6,1610
9,1611
6,1612
9,1613
1,1614
9,1615
2,1616
7,1617
9,1618
5,1619
0,1620
6,1621
9,1622
6,1623
2,1624
1,1625
6,1626
6,1627
2,1628
5,1629
5,1630
1,1631
9,1632
1,1633
1,1634
6,1635
6,1636
6,1637
6,1638
7,1639
6,1640
5,1641
6,1642
6,1643
7,1644
0,1645
6,1646
0,1647
6,1648
6,1649
6,1650
6,1651
6,1652
1,1653
0,1654
6,1655
1,1656
2,1657
0,1658
0,1659
1,1660
6,1661
2,1662
0,1663
6,1664
5,1665
6,1666
6,1667
6,1668
2,1669
2,1670
2,1671
1,1672
1,1673
7,1674
5,1675
9,1676
2,1677
6,1678
9,1679
2,1680
6,1681
6,1682
0,1683
7,1684
0,1685
1,1686
5,1687
7,1688
0,1689
5,1690
0,1691
7,1692
7,1693
6,1694
2,1695
7,1696
6,1697
6,1698
2,1699
9,1700
1,1701
6,1702
2,1703
6,1704
2,1705
6,1706
6,1707
2,1708
1,1709
9,1710
0,1711
0,1712
9,1713
6,1714
1,1715
0,1716
2,1717
5,1718
9,1719
6,1720
9,1721
6,1722
2,1723
9,1724
9,1725
7,1726
6,1727
5,1728
6,1729
2,1730
0,1731
6,1732
2,1733
7,1734
5,1735
6,1736
2,1737
0,1738
0,1739
7,1740
9,1741
5,1742
9,1743
0,1744
7,1745
1,1746
6,1747
9,1748
6,1749
2,1750
5,1751
1,1752
6,1753
7,1754
7,1755
0,1756
9,1757
9,1758
9,1759
6,1760
7,1761
0,1762
6,1763
6,1764
5,1765
0,1766
6,1767
6,1768
6,1769
9,1770
0,1771
0,1772
0,1773
2,1774
1,1775
1,1776
9,1777
9,1778
6,1779
0,1780
7,1781
6,1782
1,1783
6,1784
6,1785
6,1786
2,1787
6,1788
1,1789
1,1790
6,1791
6,1792
9,1793
2,1794
2,1795
9,1796
0,1797
0,1798
6,1799
6,1800
1,1801
1,1802
7,1803
6,1804
6,1805
2,1806
9,1807
7,1808
1,1809
0,1810
6,1811
9,1812
7,1813
1,1814
0,1815
5,1816
2,1817
1,1818
0,1819
5,1820
0,1821
9,1822
2,1823
6,1824
7,1825
6,1826
2,1827
9,1828
2,1829
9,1830
0,1831
6,1832
0,1833
1,1834
2,1835
0,1836
7,1837
6,1838
9,1839
0,1840
0,1841
0,1842
5,1843
1,1844
1,1845
6,1846
1,1847
6,1848
6,1849
6,1850
5,1851
9,1852
1,1853
0,1854
0,1855
1,1856
0,1857
7,1858
0,1859
9,1860
9,1861
0,1862
9,1863
6,1864
2,1865
1,1866
9,1867
7,1868
2,1869
6,1870
2,1871
1,1872
0,1873
2,1874
9,1875
6,1876
0,1877
1,1878
0,1879
5,1880
6,1881
6,1882
9,1883
9,1884
5,1885
6,1886
6,1887
0,1888
1,1889
0,1890
6,1891
6,1892
7,1893
6,1894
2,1895
5,1896
6,1897
6,1898
9,1899
9,1900
0,1901
5,1902
5,1903
2,1904
5,1905
0,1906
0,1907
9,1908
6,1909
0,1910
2,1911
1,1912
9,1913
6,1914
5,1915
6,1916
7,1917
2,1918
2,1919
2,1920
5,1921
0,1922
2,1923
7,1924
6,1925
9,1926
6,1927
5,1928
2,1929
5,1930
9,1931
6,1932
2,1933
7,1934
9,1935
0,1936
2,1937
0,1938
2,1939
6,1940
7,1941
9,1942
5,1943
2,1944
0,1945
0,1946
5,1947
6,1948
1,1949
9,1950
5,1951
2,1952
5,1953
5,1954
2,1955
7,1956
2,1957
6,1958
5,1959
9,1960
6,1961
9,1962
6,1963
6,1964
2,1965
6,1966
6,1967
2,1968
9,1969
6,1970
0,1971
1,1972
6,1973
6,1974
1,1975
9,1976
6,1977
6,1978
0,1979
0,1980
5,1981
6,1982
7,1983
5,1984
9,1985
5,1986
1,1987
6,1988
0,1989
6,1990
6,1991
1,1992
0,1993
7,1994
6,1995
5,1996
2,1997
5,1998
6,1999
6,2000
5,2001
0,2002
6,2003
9,2004
5,2005
2,2006
7,2007
6,2008
6,2009
2,2010
6,2011
9,2012
0,2013
0,2014
0,2015
6,2016
5,2017
0,2018
5,2019
0,2020
0,2021
1,2022
5,2023
5,2024
1,2025
2,2026
6,2027
9,2028
2,2029
6,2030
9,2031
0,2032
7,2033
0,2034
0,2035
6,2036
0,2037
5,2038
6,2039
5,2040
0,2041
1,2042
6,2043
6,2044
2,2045
5,2046
1,2047
1,2048
2,2049
9,2050
2,2051
5,2052
7,2053
1,2054
9,2055
7,2056
6,2057
5,2058
6,2059
7,2060
6,2061
6,2062
2,2063
6,2064
9,2065
0,2066
0,2067
7,2068
6,2069
1,2070
0,2071
6,2072
2,2073
7,2074
0,2075
2,2076
2,2077
2,2078
7,2079
6,2080
1,2081
2,2082
6,2083
9,2084
0,2085
2,2086
2,2087
0,2088
1,2089
0,2090
5,2091
1,2092
2,2093
6,2094
0,2095
9,2096
7,2097
6,2098
9,2099
0,2100
6,2101
1,2102
0,2103
6,2104
9,2105
6,2106
0,2107
2,2108
5,2109
1,2110
1,2111
7,2112
6,2113
0,2114
6,2115
2,2116
9,2117
6,2118
2,2119
5,2120
0,2121
1,2122
6,2123
6,2124
0,2125
6,2126
1,2127
0,2128
7,2129
0,2130
2,2131
5,2132
2,2133
0,2134
0,2135
5,2136
0,2137
0,2138
6,2139
7,2140
9,2141
2,2142
6,2143
0,2144
6,2145
2,2146
0,2147
6,2148
1,2149
0,2150
7,2151
7,2152
1,2153
9,2154
7,2155
2,2156
6,2157
6,2158
7,2159
5,2160
5,2161
5,2162
2,2163
6,2164
9,2165
9,2166
6,2167
2,2168
6,2169
6,2170
0,2171
2,2172
6,2173
2,2174
5,2175
5,2176
6,2177
5,2178
6,2179
7,2180
2,2181
9,2182
2,2183
0,2184
6,2185
2,2186
7,2187
7,2188
6,2189
9,2190
6,2191
1,2192
7,2193
6,2194
6,2195
9,2196
1,2197
0,2198
1,2199
0,2200
7,2201
9,2202
9,2203
9,2204
0,2205
2,2206
6,2207
6,2208
6,2209
9,2210
0,2211
1,2212
6,2213
6,2214
0,2215
1,2216
2,2217
5,2218
1,2219
2,2220
6,2221
0,2222
0,2223
6,2224
0,2225
6,2226
2,2227
9,2228
9,2229
5,2230
2,2231
1,2232
2,2233
7,2234
5,2235
5,2236
0,2237
5,2238
6,2239
9,2240
0,2241
7,2242
6,2243
7,2244
6,2245
2,2246
9,2247
6,2248
2,2249
6,2250
0,2251
2,2252
1,2253
5,2254
1,2255
6,2256
6,2257
2,2258
0,2259
1,2260
0,2261
6,2262
5,2263
9,2264
9,2265
6,2266
6,2267
0,2268
0,2269
2,2270
1,2271
2,2272
0,2273
9,2274
5,2275
6,2276
5,2277
7,2278
2,2279
6,2280
6,2281
0,2282
6,2283
7,2284
7,2285
9,2286
1,2287
6,2288
1,2289
0,2290
6,2291
2,2292
6,2293
2,2294
6,2295
0,2296
5,2297
6,2298
5,2299
7,2300
2,2301
2,2302
5,2303
7,2304
9,2305
6,2306
1,2307
2,2308
6,2309
2,2310
7,2311
1,2312
0,2313
9,2314
6,2315
9,2316
0,2317
5,2318
1,2319
9,2320
5,2321
7,2322
6,2323
6,2324
2,2325
5,2326
2,2327
6,2328
0,2329
6,2330
0,2331
9,2332
7,2333
6,2334
6,2335
6,2336
5,2337
1,2338
2,2339
2,2340
0,2341
2,2342
9,2343
1,2344
6,2345
6,2346
6,2347
6,2348
7,2349
6,2350
2,2351
7,2352
5,2353
1,2354
6,2355
5,2356
1,2357
5,2358
6,2359
7,2360
2,2361
6,2362
6,2363
6,2364
0,2365
0,2366
2,2367
5,2368
1,2369
1,2370
9,2371
0,2372
6,2373
9,2374
6,2375
0,2376
2,2377
5,2378
6,2379
6,2380
0,2381
1,2382
6,2383
2,2384
6,2385
2,2386
6,2387
1,2388
5,2389
5,2390
2,2391
9,2392
6,2393
0,2394
0,2395
1,2396
6,2397
0,2398
9,2399
2,2400
0,2401
9,2402
6,2403
9,2404
7,2405
1,2406
7,2407
9,2408
6,2409
2,2410
9,2411
5,2412
2,2413
1,2414
0,2415
1,2416
6,2417
9,2418
6,2419
0,2420
2,2421
1,2422
5,2423
6,2424
0,2425
5,2426
7,2427
5,2428
6,2429
9,2430
5,2431
2,2432
1,2433
6,2434
1,2435
1,2436
6,2437
6,2438
0,2439
1,2440
1,2441
0,2442
7,2443
0,2444
0,2445
9,2446
9,2447
1,2448
6,2449
1,2450
2,2451
1,2452
1,2453
5,2454
5,2455
9,2456
5,2457
6,2458
1,2459
0,2460
6,2461
5,2462
6,2463
7,2464
6,2465
5,2466
0,2467
9,2468
1,2469
7,2470
1,2471
6,2472
2,2473
0,2474
9,2475
1,2476
1,2477
6,2478
1,2479
1,2480
6,2481
7,2482
1,2483
1,2484
5,2485
5,2486
6,2487
6,2488
6,2489
6,2490
9,2491
0,2492
5,2493
6,2494
5,2495
2,2496
9,2497
1,2498
5,2499
6,2500
0,2501
5,2502
5,2503
0,2504
6,2505
6,2506
5,2507
0,2508
0,2509
7,2510
5,2511
2,2512
6,2513
5,2514
2,2515
6,2516
6,2517
2,2518
6,2519
2,2520
0,2521
2,2522
6,2523
6,2524
6,2525
5,2526
9,2527
9,2528
6,2529
9,2530
6,2531
6,2532
1,2533
9,2534
6,2535
6,2536
7,2537
1,2538
0,2539
9,2540
5,2541
6,2542
7,2543
7,2544
0,2545
6,2546
6,2547
1,2548
2,2549
2,2550
0,2551
6,2552
0,2553
0,2554
6,2555
9,2556
5,2557
9,2558
9,2559
6,2560
2,2561
2,2562
1,2563
0,2564
6,2565
5,2566
9,2567
0,2568
6,2569
6,2570
7,2571
5,2572
5,2573
1,2574
2,2575
0,2576
5,2577
1,2578
9,2579
0,2580
2,2581
9,2582
1,2583
2,2584
6,2585
9,2586
9,2587
0,2588
2,2589
5,2590
5,2591
6,2592
1,2593
2,2594
5,2595
5,2596
6,2597
7,2598
5,2599
7,2600
2,2601
5,2602
6,2603
2,2604
9,2605
6,2606
6,2607
9,2608
9,2609
2,2610
0,2611
2,2612
1,2613
0,2614
6,2615
2,2616
0,2617
0,2618
2,2619
9,2620
1,2621
7,2622
6,2623
0,2624
2,2625
7,2626
5,2627
6,2628
0,2629
6,2630
1,2631
2,2632
6,2633
2,2634
2,2635
9,2636
7,2637
5,2638
0,2639
2,2640
6,2641
6,2642
7,2643
7,2644
7,2645
0,2646
6,2647
6,2648
7,2649
9,2650
7,2651
9,2652
1,2653
2,2654
9,2655
5,2656
5,2657
9,2658
6,2659
2,2660
2,2661
6,2662
0,2663
0,2664
2,2665
9,2666
2,2667
6,2668
7,2669
2,2670
0,2671
2,2672
2,2673
6,2674
9,2675
1,2676
5,2677
2,2678
6,2679
1,2680
0,2681
5,2682
1,2683
0,2684
6,2685
1,2686
0,2687
6,2688
2,2689
0,2690
6,2691
6,2692
5,2693
0,2694
9,2695
2,2696
1,2697
6,2698
2,2699
5,2700
2,2701
7,2702
6,2703
6,2704
6,2705
9,2706
1,2707
9,2708
1,2709
0,2710
7,2711
1,2712
5,2713
5,2714
6,2715
5,2716
2,2717
2,2718
6,2719
1,2720
2,2721
2,2722
6,2723
5,2724
9,2725
9,2726
7,2727
6,2728
0,2729
2,2730
7,2731
6,2732
0,2733
6,2734
0,2735
9,2736
7,2737
9,2738
5,2739
2,2740
5,2741
1,2742
2,2743
6,2744
5,2745
5,2746
6,2747
1,2748
2,2749
7,2750
5,2751
1,2752
5,2753
5,2754
9,2755
6,2756
2,2757
5,2758
5,2759
5,2760
6,2761
9,2762
0,2763
1,2764
6,2765
6,2766
9,2767
2,2768
2,2769
0,2770
9,2771
6,2772
6,2773
9,2774
7,2775
1,2776
2,2777
2,2778
6,2779
6,2780
2,2781
6,2782
9,2783
1,2784
1,2785
5,2786
0,2787
6,2788
6,2789
5,2790
1,2791
5,2792
6,2793
7,2794
6,2795
9,2796
7,2797
9,2798
2,2799
2,2800
0,2801
7,2802
7,2803
2,2804
2,2805
2,2806
6,2807
0,2808
9,2809
9,2810
2,2811
0,2812
0,2813
7,2814
1,2815
9,2816
9,2817
6,2818
2,2819
0,2820
9,2821
7,2822
9,2823
1,2824
0,2825
6,2826
2,2827
6,2828
2,2829
9,2830
1,2831
6,2832
7,2833
9,2834
1,2835
7,2836
6,2837
7,2838
1,2839
6,2840
5,2841
6,2842
6,2843
9,2844
2,2845
6,2846
7,2847
7,2848
6,2849
2,2850
5,2851
9,2852
0,2853
6,2854
5,2855
5,2856
1,2857
0,2858
0,2859
7,2860
2,2861
9,2862
7,2863
1,2864
5,2865
7,2866
6,2867
0,2868
1,2869
0,2870
7,2871
1,2872
2,2873
0,2874
6,2875
0,2876
6,2877
0,2878
6,2879
2,2880
0,2881
5,2882
6,2883
2,2884
0,2885
9,2886
5,2887
6,2888
6,2889
7,2890
1,2891
5,2892
5,2893
9,2894
0,2895
9,2896
1,2897
6,2898
2,2899
6,2900
0,2901
0,2902
0,2903
1,2904
5,2905
1,2906
9,2907
2,2908
6,2909
2,2910
5,2911
6,2912
6,2913
5,2914
0,2915
2,2916
6,2917
2,2918
6,2919
7,2920
0,2921
2,2922
0,2923
6,2924
1,2925
7,2926
5,2927
0,2928
9,2929
2,2930
1,2931
7,2932
5,2933
0,2934
6,2935
2,2936
6,2937
6,2938
1,2939
6,2940
9,2941
6,2942
5,2943
6,2944
9,2945
2,2946
0,2947
6,2948
9,2949
0,2950
5,2951
9,2952
6,2953
5,2954
2,2955
1,2956
6,2957
2,2958
0,2959
0,2960
2,2961
0,2962
9,2963
6,2964
0,2965
6,2966
7,2967
7,2968
5,2969
2,2970
0,2971
5,2972
6,2973
0,2974
2,2975
1,2976
7,2977
0,2978
0,2979
7,2980
9,2981
9,2982
6,2983
6,2984
6,2985
9,2986
5,2987
9,2988
2,2989
5,2990
0,2991
6,2992
0,2993
6,2994
1,2995
9,2996
